time,a,e,i,RAAN,argp,nu
2.533333333333333,7085.87845504916,0.019492013399124798,0.890117918517108,2.086168601206921,0.9145625104797693,9.673641883990861
2.55,7086.434853102029,0.019415217259615848,0.890117918517108,2.0861159822661897,0.9134564923492413,9.735976062270405
2.566666666666667,7086.991567520292,0.019339976666607098,0.890117918517108,2.0860633780982716,0.912098449257244,9.798610119451155
2.5833333333333335,7087.5486374276325,0.01926659998193716,0.890117918517108,2.086010788698446,0.9104910102468287,9.861550024256925
2.6,7088.1061010195535,0.01919539229316133,0.890117918517108,2.0859582140618365,0.9086379864540715,9.924800365095473
2.6166666666666667,7088.663995433887,0.019126654019205467,0.890117918517108,2.085905654183414,0.906544408905014,9.988364285215543
2.6333333333333333,7089.2223566219645,0.019060679458493473,0.890117918517108,2.0858531090580072,0.9042165592230856,10.05224342488919
2.65,7089.781219220613,0.018997755287000866,0.890117918517108,2.085800578680309,0.9016619919716226,10.116437871916354
2.6666666666666665,7090.340616425255,0.01893815901552778,0.890117918517108,2.085748063044883,0.8988895473749737,10.180946121741872
2.683333333333333,7090.900579864366,0.018882157417343576,0.890117918517108,2.0856955621461744,0.8959093532175846,10.245765048432482
2.7,7091.4611394756585,0.018830004939180228,0.890117918517108,2.0856430759785196,0.8927328148167902,10.310889887679275
2.716666666666667,7092.0223233843635,0.018781942110283664,0.890117918517108,2.0855906045361543,0.8893725921039776,10.376314232867266
2.7333333333333334,7092.5841577840665,0.018738193965807635,0.890117918517108,2.0855381478132258,0.8858425630308672,10.442030045087414
2.75,7093.146666820599,0.018698968502188187,0.890117918517108,2.0854857058038014,0.882157772741608,10.508027677758987
2.7666666666666666,7093.709872479535,0.01866445518320266,0.890117918517108,2.085433278501881,0.8783343682137692,10.574295916284365
2.783333333333333,7094.273794477913,0.018634823516134227,0.890117918517108,2.085380865901407,0.8743895183665588,10.640822032880004
2.8,7094.8384501608425,0.018610221717777143,0.890117918517108,2.085328467996275,0.8703413199549404,10.707591856423518
2.816666666666667,7095.403854403722,0.01859077548988564,0.890117918517108,2.0852760847803484,0.8662086899039911,10.774589856837222
2.8333333333333335,7095.970019520804,0.018576586923061637,0.890117918517108,2.0852237162474645,0.8620112450774673,10.841799243204195
2.85,7096.536955180941,0.018567733546980422,0.890117918517108,2.08517136239145,0.8577691708055579,10.909202074495727
2.8666666666666667,7097.104668331318,0.018564267543275587,0.890117918517108,2.08511902320613,0.8535030798061454,10.97677938149219
2.8833333333333333,7097.673163130051,0.018566215135370236,0.890117918517108,2.0850666986853397,0.8492338634086634,11.044511298214768
2.9,7098.242440888511,0.018573576167096723,0.890117918517108,2.0850143888229344,0.8449825372179158,11.112377200964998
2.9166666666666665,7098.812500024259,0.018586323879154633,0.890117918517108,2.084962093612801,0.840770083526741,11.180355852902341
